"Date","Price","Open","High","Low","Vol.","Change %"
"May 22","7,104.30","7,435.00","7,435.00","7,092.30","736.46M","-4.45%"
"Apr 22","7,435.00","7,482.70","7,624.80","7,233.30","748.50M","-0.63%"
"Mar 22","7,481.80","7,131.60","7,556.60","6,968.90","6.61B","6.14%"
"Feb 22","7,049.10","6,971.60","7,356.80","6,945.70","15.93B","1.11%"
"Jan 22","6,971.60","7,444.60","7,620.20","6,758.20","14.03B","-6.35%"
"Dec 21","7,444.60","7,256.00","7,520.60","7,168.90","11.90B","2.60%"
"Nov 21","7,256.00","7,323.70","7,479.10","7,180.30","13.54B","-0.92%"
"Oct 21","7,323.70","7,332.20","7,473.90","7,157.90","13.28B","-0.12%"
"Sep 21","7,332.20","7,534.90","7,539.00","7,145.70","16.50B","-2.69%"
"Aug 21","7,534.90","7,415.90","7,632.80","7,414.90","14.00B","1.92%"
"Jul 21","7,392.60","7,313.00","7,447.90","7,205.00","12.60B","1.09%"
"Jun 21","7,313.00","7,161.60","7,406.20","7,117.50","13.07B","2.11%"
"May 21","7,161.60","7,025.80","7,203.30","6,917.30","12.44B","1.93%"
"Apr 21","7,025.80","6,790.70","7,096.90","6,783.30","11.14B","3.46%"
"Mar 21","6,790.70","6,673.30","6,862.60","6,648.60","14.60B","1.76%"
"Feb 21","6,673.30","6,607.40","6,938.00","6,517.20","12.93B","1.00%"
"Jan 21","6,607.40","6,587.10","6,832.60","6,585.30","10.49B","0.31%"
"Dec 20","6,587.10","6,517.80","6,765.70","6,511.40","12.85B","1.06%"
"Nov 20","6,517.80","5,927.60","6,713.30","5,904.10","15.41B","9.96%"
"Oct 20","5,927.60","5,815.90","6,248.30","5,779.60","13.87B","1.92%"
"Sep 20","5,815.90","6,060.50","6,130.80","5,763.20","17.11B","-4.04%"
"Aug 20","6,060.50","5,927.80","6,199.20","5,860.70","16.30B","2.24%"
"Jul 20","5,927.80","5,897.90","6,160.60","5,892.80","15.30B","0.51%"
"Jun 20","5,897.90","5,755.70","6,198.60","5,705.40","22.21B","2.47%"
"May 20","5,755.70","5,522.40","5,922.00","5,169.60","19.85B","4.22%"
"Apr 20","5,522.40","5,076.80","5,563.60","5,022.40","19.76B","8.78%"
"Mar 20","5,076.80","6,438.90","6,524.30","4,402.50","32.86B","-21.18%"
"Feb 20","6,441.20","7,017.20","7,197.20","6,426.80","15.83B","-8.21%"
"Jan 20","7,017.20","6,684.10","7,144.90","6,669.20","10.88B","4.98%"
"Dec 19","6,684.10","6,846.00","6,890.00","6,590.10","11.09B","-2.36%"
"Nov 19","6,846.00","6,663.40","6,893.70","6,634.70","12.65B","2.74%"
"Oct 19","6,663.40","6,688.30","6,766.20","6,475.40","13.04B","-0.37%"
"Sep 19","6,688.30","6,604.20","6,775.60","6,503.90","14.70B","1.27%"
"Aug 19","6,604.20","6,812.60","6,812.60","6,396.00","15.48B","-3.06%"
"Jul 19","6,812.60","6,618.80","6,875.50","6,618.80","13.38B","2.93%"
"Jun 19","6,618.80","6,396.90","6,691.50","6,315.60","13.58B","3.47%"
"May 19","6,396.90","6,325.50","6,510.90","6,203.10","13.87B","1.13%"
"Apr 19","6,325.50","6,180.70","6,390.50","6,169.80","10.47B","2.34%"
"Mar 19","6,180.70","6,169.00","6,270.90","6,096.80","14.42B","0.19%"
"Feb 19","6,169.00","5,864.70","6,191.10","5,848.90","13.71B","5.19%"
"Jan 19","5,864.70","5,646.40","5,915.20","5,552.00","10.83B","3.87%"
"Dec 18","5,646.40","5,667.20","5,771.20","5,410.20","12.46B","-0.37%"
"Nov 18","5,667.20","5,830.30","5,941.30","5,594.00","13.85B","-2.80%"
"Oct 18","5,830.30","6,207.60","6,207.60","5,624.60","14.01B","-6.08%"
"Sep 18","6,207.60","6,319.50","6,333.70","6,102.00","12.07B","-1.77%"
"Aug 18","6,319.50","6,280.20","6,373.50","6,230.90","13.82B","0.63%"
"Jul 18","6,280.20","6,194.60","6,306.10","6,174.40","11.14B","1.38%"
"Jun 18","6,194.60","6,011.90","6,250.80","5,972.00","12.08B","3.04%"
"May 18","6,011.90","5,982.70","6,146.80","5,964.10","13.30B","0.49%"
"Apr 18","5,982.70","5,759.40","5,991.10","5,724.80","9.95B","3.88%"
"Mar 18","5,759.40","6,016.00","6,026.10","5,752.70","12.35B","-4.27%"
"Feb 18","6,016.00","6,037.70","6,121.40","5,786.80","12.88B","-0.36%"
"Jan 18","6,037.70","6,065.10","6,150.00","5,991.90","9.76B","-0.45%"
"Dec 17","6,065.10","5,969.90","6,092.80","5,938.70","10.43B","1.59%"
"Nov 17","5,969.90","5,909.00","6,052.10","5,909.00","11.78B","1.03%"
"Oct 17","5,909.00","5,681.60","5,938.10","5,650.90","10.92B","4.00%"
"Sep 17","5,681.60","5,714.50","5,777.70","5,639.40","11.07B","-0.58%"
"Aug 17","5,714.50","5,720.60","5,806.30","5,645.80","13.92B","-0.11%"
"Jul 17","5,720.60","5,721.50","5,799.60","5,653.30","11.80B","-0.02%"
"Jun 17","5,721.50","5,724.60","5,836.40","5,629.80","14.72B","-0.05%"
"May 17","5,724.60","5,924.10","5,956.50","5,679.80","15.25B","-3.37%"
"Apr 17","5,924.10","5,864.90","5,950.10","5,790.60","10.54B","1.01%"
"Mar 17","5,864.90","5,712.20","5,901.50","5,675.00","15.41B","2.67%"
"Feb 17","5,712.20","5,620.90","5,833.20","5,582.70","13.23B","1.62%"
"Jan 17","5,620.90","5,667.40","5,827.50","5,604.30","10.58B","-0.79%"
"Dec 16","5,665.80","5,440.50","5,699.10","5,383.80","12.49B","4.14%"
"Nov 16","5,440.50","5,317.70","5,520.90","5,052.10","15.05B","2.31%"
"Oct 16","5,317.70","5,435.90","5,498.00","5,261.40","12.20B","-2.17%"
"Sep 16","5,435.90","5,433.00","5,473.30","5,192.20","13.84B","0.05%"
"Aug 16","5,433.00","5,562.40","5,611.20","5,412.60","13.19B","-2.33%"
"Jul 16","5,562.40","5,233.40","5,570.40","5,148.70","11.52B","6.29%"
"Jun 16","5,233.40","5,378.60","5,392.50","5,051.00","13.81B","-2.70%"
"May 16","5,378.60","5,252.20","5,427.70","5,182.20","13.76B","2.41%"
"Apr 16","5,252.20","5,082.80","5,281.60","4,893.50","11.62B","3.33%"
"Mar 16","5,082.80","4,880.90","5,216.20","4,868.10","14.68B","4.14%"
"Feb 16","4,880.90","5,005.50","5,073.00","4,706.70","14.98B","-2.49%"
"Jan 16","5,005.50","5,295.90","5,331.40","4,803.90","11.39B","-5.48%"
"Dec 15","5,295.90","5,166.50","5,325.80","4,909.60","13.50B","2.50%"
"Nov 15","5,166.50","5,239.40","5,313.70","4,979.20","13.83B","-1.39%"
"Oct 15","5,239.40","5,021.70","5,384.80","5,021.70","12.94B","4.34%"
"Sep 15","5,021.60","5,207.00","5,221.10","4,918.40","16.09B","-3.56%"
"Aug 15","5,207.00","5,699.20","5,727.70","4,928.30","15.46B","-8.64%"
"Jul 15","5,699.20","5,455.40","5,718.90","5,383.70","12.86B","4.40%"
"Jun 15","5,459.00","5,777.20","5,777.20","5,390.50","14.04B","-5.51%"
"May 15","5,777.20","5,790.00","5,901.80","5,574.60","13.17B","-0.22%"
"Apr 15","5,790.00","5,891.50","5,996.40","5,749.90","11.18B","-1.72%"
"Mar 15","5,891.50","5,928.80","5,996.90","5,748.70","15.21B","-0.63%"
"Feb 15","5,928.80","5,588.30","5,955.50","5,588.30","14.49B","6.09%"
"Jan 15","5,588.30","5,411.00","5,619.50","5,267.40","11.71B","3.28%"
"Dec 14","5,411.00","5,313.00","5,486.70","5,142.80","13.20B","1.84%"
"Nov 14","5,313.00","5,526.60","5,550.30","5,292.90","11.45B","-3.86%"
"Oct 14","5,526.60","5,292.80","5,526.60","5,122.00","14.41B","4.42%"
"Sep 14","5,292.80","5,625.90","5,672.70","5,253.10","13.02B","-5.92%"
"Aug 14","5,625.90","5,632.90","5,679.50","5,425.20","12.63B","-0.12%"
"Jul 14","5,632.90","5,395.70","5,644.20","5,370.90","12.09B","4.40%"
"Jun 14","5,395.70","5,484.10","5,526.00","5,373.60","12.43B","-1.76%"
"May 14","5,492.50","5,489.10","5,541.70","5,372.10","12.37B","0.06%"
"Apr 14","5,489.10","5,394.80","5,554.50","5,350.50","10.54B","1.75%"
"Mar 14","5,394.80","5,404.80","5,462.30","5,288.50","15.04B","-0.19%"
"Feb 14","5,404.80","5,190.00","5,461.70","5,052.20","13.69B","4.14%"
"Jan 14","5,190.00","5,352.20","5,383.40","5,158.90","10.81B","-3.03%"
"Dec 13","5,352.20","5,320.00","5,367.40","5,028.20","12.43B","0.60%"
"Nov 13","5,320.10","5,425.50","5,439.20","5,284.90","12.46B","-1.94%"
"Oct 13","5,425.50","5,218.90","5,457.30","5,118.90","12.75B","3.96%"
"Sep 13","5,218.90","5,135.00","5,314.30","5,115.10","13.75B","1.63%"
"Aug 13","5,135.00","5,052.00","5,168.20","5,007.90","14.91B","1.64%"
"Jul 13","5,052.00","4,802.60","5,098.50","4,702.70","14.33B","5.19%"
"Jun 13","4,802.60","4,926.60","4,933.30","4,632.30","15.15B","-2.52%"
"May 13","4,926.60","5,187.30","5,249.60","4,897.90","17.14B","-5.10%"
"Apr 13","5,191.20","4,966.50","5,195.10","4,883.70","14.58B","4.52%"
"Mar 13","4,966.50","5,104.10","5,163.50","4,927.90","15.31B","-2.70%"
"Feb 13","5,104.10","4,878.80","5,112.50","4,869.50","15.11B","4.62%"
"Jan 13","4,878.80","4,648.90","4,906.20","4,648.90","13.14B","4.94%"
"Dec 12","4,649.00","4,506.00","4,688.60","4,500.20","12.30B","3.17%"
"Nov 12","4,506.00","4,517.00","4,519.30","4,334.30","15.73B","-0.24%"
"Oct 12","4,517.00","4,387.00","4,581.80","4,375.00","14.85B","2.96%"
"Sep 12","4,387.00","4,310.00","4,421.00","4,261.20","16.51B","1.64%"
"Aug 12","4,316.10","4,269.20","4,403.90","4,212.70","17.67B","1.10%"
"Jul 12","4,269.20","4,094.60","4,288.10","4,062.30","14.34B","4.26%"
"Jun 12","4,094.60","4,076.30","4,159.30","3,985.00","17.07B","0.45%"
"May 12","4,076.30","4,398.60","4,448.50","4,024.80","19.86B","-7.29%"
"Apr 12","4,396.60","4,349.40","4,397.90","4,246.10","12.93B","1.42%"
"Mar 12","4,335.20","4,291.00","4,361.10","4,143.70","19.19B","0.85%"
"Feb 12","4,298.50","4,258.90","4,318.80","4,170.20","18.15B","0.84%"
"Jan 12","4,262.70","4,069.90","4,315.60","4,069.10","12.73B","5.08%"
"Dec 11","4,056.60","4,157.50","4,335.20","4,038.10","14.34B","-1.53%"
"Nov 11","4,119.80","4,278.10","4,365.00","3,973.80","17.16B","-4.15%"
"Oct 11","4,298.10","3,990.60","4,417.60","3,840.20","17.74B","7.22%"
"Sep 11","4,008.60","4,297.90","4,354.60","3,862.40","24.25B","-6.70%"
"Aug 11","4,296.50","4,440.90","4,517.40","3,765.90","26.63B","-2.90%"
"Jul 11","4,424.60","4,612.20","4,657.40","4,421.10","18.56B","-3.98%"
"Jun 11","4,608.00","4,711.30","4,724.80","4,451.70","20.35B","-2.13%"
"May 11","4,708.30","4,826.30","4,835.50","4,582.70","20.94B","-2.38%"
"Apr 11","4,823.20","4,836.10","4,976.40","4,788.60","16.50B","-0.30%"
"Mar 11","4,837.90","4,839.70","4,864.30","4,477.40","26.03B","0.13%"
"Feb 11","4,831.70","4,759.10","4,944.40","4,751.80","17.75B","1.64%"
"Jan 11","4,753.90","4,758.30","4,839.20","4,686.50","15.81B","0.18%"
"Dec 10","4,745.20","4,581.40","4,811.90","4,557.00","16.83B","3.51%"
"Nov 10","4,584.40","4,665.70","4,815.00","4,551.20","22.13B","-1.66%"
"Oct 10","4,661.60","4,593.10","4,725.90","4,559.00","20.69B","1.72%"
"Sep 10","4,582.90","4,413.30","4,698.00","4,413.30","22.95B","4.06%"
"Aug 10","4,404.20","4,495.10","4,598.70","4,313.90","23.05B","-1.99%"
"Jul 10","4,493.50","4,284.60","4,531.60","4,182.30","18.41B","4.46%"
"Jun 10","4,301.50","4,430.60","4,622.00","4,249.50","21.02B","-2.89%"